graph_id,node_id,label,train_mask,val_mask,test_mask,feat_feature_00,feat_feature_01,feat_feature_02,feat_feature_03,X,Y,Z,
1,90,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,104.863251,13.5,
1,91,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,85.041084,19.5,
1,92,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,85.041084,1.5,
1,93,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,104.863251,1.5,
1,94,0,TRUE,FALSE,FALSE,1,0,0,0,25,95.877052,-1,
1,95,0,TRUE,FALSE,FALSE,0,0,1,0,17.997749,88.990272,4.5,
1,96,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,108.863251,19.5,
1,97,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,92.939461,19.5,
1,98,0,TRUE,FALSE,FALSE,0,0,1,0,17.997749,112.863251,22.5,
1,99,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,116.863251,13.5,
1,100,0,TRUE,FALSE,FALSE,1,0,0,0,45,95.877052,-1,
1,101,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,116.863251,1.5,
1,102,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,104.863251,16.5,
1,103,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,120.863251,16.5,
1,104,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,85.041084,10.5,
1,105,0,TRUE,FALSE,FALSE,1,0,0,0,25,85.877052,-1,
1,106,0,TRUE,FALSE,FALSE,0,0,1,0,17.997749,112.863251,13.5,
1,107,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,96.888653,16.5,
1,108,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,96.888653,13.5,
1,109,0,TRUE,FALSE,FALSE,1,0,0,0,15,125.877048,-1,
1,110,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,104.863251,4.5,
1,111,0,TRUE,FALSE,FALSE,1,0,0,0,5,115.877052,-1,
1,112,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,92.939461,7.5,
1,113,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,88.990272,7.5,
1,114,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,112.863251,1.5,
1,115,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,108.863251,1.5,
1,116,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,92.939461,16.5,
1,117,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,88.990273,19.5,
1,118,0,TRUE,FALSE,FALSE,0,0,1,0,17.997749,112.863251,10.5,
1,119,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,81.091892,19.5,
1,120,0,TRUE,FALSE,FALSE,0,0,1,0,17.997749,88.990272,16.5,
1,121,0,TRUE,FALSE,FALSE,1,0,0,0,55,75.877052,-1,
1,122,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,96.888653,19.5,
1,123,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,120.863251,1.5,
1,124,0,TRUE,FALSE,FALSE,1,0,0,0,15,95.877052,-1,
1,125,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,104.863251,7.5,
1,126,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,81.091892,1.5,
1,127,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,92.939461,19.5,
1,128,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,112.863251,19.5,
1,129,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,112.863251,10.5,
1,130,0,TRUE,FALSE,FALSE,0,1,0,0,14.747749,125.363251,13.5,
1,131,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,92.939461,7.5,
1,132,0,TRUE,FALSE,FALSE,0,1,0,0,21.247749,125.363251,10.5,
1,133,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,85.041084,13.5,
1,134,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,88.990273,10.5,
1,135,0,TRUE,FALSE,FALSE,0,1,0,0,21.247749,125.363251,7.5,
1,136,0,TRUE,FALSE,FALSE,1,0,0,0,45,105.877052,-1,
1,137,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,108.863251,4.5,
1,138,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,120.863251,10.5,
1,139,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,92.939461,16.5,
1,140,0,TRUE,FALSE,FALSE,1,0,0,0,35,125.877049,-1,
1,141,0,TRUE,FALSE,FALSE,1,0,0,0,15,105.877052,-1,
1,142,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,92.939461,13.5,
1,143,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,108.863251,13.5,
1,144,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,85.041084,13.5,
1,145,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,112.863251,13.5,
1,146,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,85.041084,1.5,
1,147,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,108.863251,10.5,
1,148,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,112.863251,16.5,
1,149,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,112.863251,10.5,
1,150,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,92.939461,10.5,
1,151,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,120.863251,13.5,
1,152,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,120.863251,22.5,
1,153,0,TRUE,FALSE,FALSE,0,0,1,0,17.997749,112.863251,7.5,
1,154,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,81.091892,10.5,
1,155,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,96.888653,22.5,
1,156,0,TRUE,FALSE,FALSE,0,0,1,0,17.997749,77.117294,12.596334,
1,157,0,TRUE,FALSE,FALSE,1,0,0,0,55,115.877052,-1,
1,158,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,120.863251,19.5,
1,159,0,TRUE,FALSE,FALSE,1,0,0,0,55,105.877052,-1,
1,160,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,88.990272,4.5,
1,161,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,88.990272,10.5,
1,162,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,104.863251,22.5,
1,163,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,96.888653,1.5,
1,164,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,108.863251,7.5,
1,165,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,96.888653,1.5,
1,166,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,88.990273,4.5,
1,167,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,112.863251,1.5,
1,168,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,85.041084,4.5,
1,169,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,104.863251,22.5,
1,170,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,92.939461,1.5,
1,171,0,TRUE,FALSE,FALSE,1,0,0,0,15,85.877052,-1,
1,172,0,TRUE,FALSE,FALSE,1,0,0,0,35,105.877052,-1,
1,173,0,FALSE,TRUE,FALSE,0,1,0,0,21.247749,125.363251,16.5,
1,174,0,FALSE,TRUE,FALSE,1,0,0,0,5,95.877052,-1,
1,175,0,FALSE,TRUE,FALSE,0,1,0,0,13.122749,96.888653,4.5,
1,176,0,FALSE,TRUE,FALSE,1,0,0,0,35,85.877052,-1,
1,177,0,FALSE,TRUE,FALSE,1,0,0,0,45,85.877052,-1,
1,178,0,FALSE,TRUE,FALSE,1,0,0,0,55,125.877049,-1,
1,179,0,FALSE,TRUE,FALSE,0,1,0,0,13.122749,96.888653,10.5,
1,180,0,FALSE,TRUE,FALSE,0,1,0,0,14.747749,125.363251,19.5,
1,181,0,FALSE,TRUE,FALSE,0,1,0,0,13.122749,85.041084,7.5,
1,182,0,FALSE,TRUE,FALSE,0,1,0,0,22.872749,116.863251,19.5,
1,183,0,FALSE,TRUE,FALSE,0,1,0,0,13.122749,88.990273,7.5,
1,184,0,FALSE,TRUE,FALSE,0,1,0,0,13.122749,92.939461,22.5,
1,185,0,FALSE,TRUE,FALSE,0,1,0,0,22.872749,92.939461,1.5,
1,186,0,FALSE,TRUE,FALSE,0,1,0,0,13.122749,112.863251,7.5,
1,187,0,FALSE,TRUE,FALSE,0,1,0,0,13.122749,92.939461,13.5,
1,188,0,FALSE,TRUE,FALSE,1,0,0,0,15,75.877052,-1,
1,189,0,FALSE,TRUE,FALSE,0,1,0,0,22.872749,81.091892,7.5,
1,190,0,FALSE,TRUE,FALSE,0,1,0,0,13.122749,81.091892,16.5,
1,191,0,FALSE,TRUE,FALSE,1,0,0,0,55,95.877052,-1,
1,192,0,FALSE,TRUE,FALSE,0,1,0,0,22.872749,81.091892,19.5,
1,193,0,FALSE,TRUE,FALSE,1,0,0,0,55,85.877052,-1,
1,194,0,FALSE,FALSE,TRUE,0,1,0,0,22.872749,116.863251,22.5,
1,195,0,FALSE,FALSE,TRUE,0,1,0,0,13.122749,116.863251,16.5,
1,196,0,FALSE,FALSE,TRUE,0,1,0,0,22.872749,96.888653,4.5,
1,197,0,FALSE,FALSE,TRUE,0,1,0,0,13.122749,116.863251,10.5,
1,198,0,FALSE,FALSE,TRUE,1,0,0,0,5,105.877052,-1,
1,199,0,FALSE,FALSE,TRUE,0,1,0,0,14.747749,125.363251,10.5,
1,200,0,FALSE,FALSE,TRUE,0,1,0,0,22.872749,92.939461,10.5,
1,201,0,FALSE,FALSE,TRUE,0,1,0,0,13.122749,108.863251,7.5,
1,202,0,FALSE,FALSE,TRUE,0,1,0,0,13.122749,120.863251,4.5,
1,203,0,FALSE,FALSE,TRUE,1,0,0,0,25,115.877052,-1,
1,204,0,FALSE,FALSE,TRUE,0,1,0,0,22.872749,116.863251,13.5,
1,205,0,FALSE,FALSE,TRUE,0,1,0,0,13.122749,112.863251,19.5,
1,206,0,FALSE,FALSE,TRUE,0,1,0,0,13.122749,120.863251,13.5,
1,207,0,FALSE,FALSE,TRUE,0,1,0,0,22.872749,120.863251,7.5,
1,208,0,FALSE,FALSE,TRUE,0,1,0,0,13.122749,96.888653,13.5,
1,209,0,FALSE,FALSE,TRUE,1,0,0,0,45,115.877052,-1,
1,210,0,FALSE,FALSE,TRUE,1,0,0,0,35,75.877052,-1,
1,211,0,FALSE,FALSE,TRUE,0,1,0,0,13.122749,108.863251,10.5,
1,212,0,FALSE,FALSE,TRUE,0,1,0,0,22.872749,81.091892,16.5,
1,213,0,FALSE,FALSE,TRUE,0,1,0,0,21.247749,125.363251,4.5,
1,214,0,FALSE,FALSE,TRUE,0,1,0,0,22.872749,88.990272,13.5,
1,215,0,FALSE,FALSE,TRUE,0,1,0,0,13.122749,92.939461,4.5,
1,216,0,FALSE,FALSE,TRUE,0,1,0,0,22.872749,81.091892,13.5,
2,0,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,181.84288,4.5,
2,1,0,TRUE,FALSE,FALSE,0,0,0,0,19.873874,188.849777,-1,
2,2,0,TRUE,FALSE,FALSE,0,0,0,0,9.998874,190.849777,-1,
2,3,0,TRUE,FALSE,FALSE,0,0,0,0,9.998875,188.849777,-1,
2,4,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,165.868279,13.5,
2,5,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,173.84288,10.5,
2,6,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,189.84288,16.5,
2,7,0,TRUE,FALSE,FALSE,0,0,0,0,13.123874,190.849777,-1,
2,8,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,150.071518,7.5,
2,9,0,TRUE,FALSE,FALSE,0,0,0,0,9.998874,159.900581,-1,
2,10,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,150.071518,13.5,
2,11,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,189.84288,16.5,
2,12,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,185.84288,4.5,
2,13,0,TRUE,FALSE,FALSE,1,0,0,0,45,164.856674,-1,
2,14,0,TRUE,FALSE,FALSE,0,0,0,0,19.873874,157.925987,-1,
2,15,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,177.84288,7.5,
2,16,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,161.919083,4.5,
2,17,0,TRUE,FALSE,FALSE,0,0,0,0,19.873874,179.849777,-1,
2,18,0,TRUE,FALSE,FALSE,0,0,1,0,17.997749,157.969902,4.5,
2,19,0,TRUE,FALSE,FALSE,0,1,0,0,21.247749,194.34288,4.5,
2,20,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,150.071518,1.5,
2,21,0,TRUE,FALSE,FALSE,0,1,0,0,22.998875,177.84288,-1,
2,22,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,154.020706,16.5,
2,23,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,161.919083,13.5,
2,24,0,TRUE,FALSE,FALSE,0,1,0,0,13.123875,188.849777,-1,
2,25,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,189.84288,19.5,
2,26,0,TRUE,FALSE,FALSE,0,0,0,0,19.873874,154.020706,-1,
2,27,0,TRUE,FALSE,FALSE,0,0,0,0,9.998875,173.84288,-1,
2,28,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,177.84288,19.5,
2,29,0,TRUE,FALSE,FALSE,0,0,0,0,13.123874,179.849777,-1,
2,30,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,150.071518,1.5,
2,31,0,TRUE,FALSE,FALSE,0,0,0,0,19.873874,165.868279,-1,
2,32,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,177.84288,10.5,
2,33,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,150.071518,4.5,
2,34,0,TRUE,FALSE,FALSE,0,0,0,0,22.998874,190.849777,-1,
2,35,0,TRUE,FALSE,FALSE,0,0,0,0,19.873875,173.84288,-1,
2,36,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,173.84288,4.5,
2,37,0,TRUE,FALSE,FALSE,0,0,0,0,27.998874,154.856674,-1,
2,38,0,TRUE,FALSE,FALSE,0,0,0,0,19.873874,190.849777,-1,
2,39,0,TRUE,FALSE,FALSE,0,0,0,0,9.998874,148.976799,-1,
2,40,0,TRUE,FALSE,FALSE,0,0,1,0,17.997749,181.84288,4.5,
2,41,0,TRUE,FALSE,FALSE,0,0,0,0,27.998874,184.856674,-1,
2,42,0,TRUE,FALSE,FALSE,0,0,0,0,9.998874,157.925987,-1,
2,43,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,154.020706,4.5,
2,44,0,TRUE,FALSE,FALSE,1,0,0,0,25.270629,195.39856,-1,
2,45,0,TRUE,FALSE,FALSE,1,0,0,0,35,154.856674,-1,
2,46,0,TRUE,FALSE,FALSE,1,0,0,0,35,164.856674,-1,
2,47,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,173.84288,10.5,
2,48,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,189.84288,10.5,
2,49,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,181.84288,13.5,
2,50,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,185.84288,13.5,
2,51,0,TRUE,FALSE,FALSE,0,1,0,0,14.747749,194.34288,10.5,
2,52,0,TRUE,FALSE,FALSE,1,0,0,0,4.999802,144.856511,-1,
2,53,0,TRUE,FALSE,FALSE,1,0,0,0,45,194.856674,-1,
2,54,0,TRUE,FALSE,FALSE,0,0,1,0,17.997749,181.84288,19.5,
2,55,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,150.071518,4.5,
2,56,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,161.919083,10.5,
2,57,0,TRUE,FALSE,FALSE,1,0,0,0,35,184.856674,-1,
2,58,0,TRUE,FALSE,FALSE,0,1,0,0,21.247749,194.34288,7.5,
2,59,0,TRUE,FALSE,FALSE,0,1,0,0,13.123874,173.84288,-1,
2,60,0,TRUE,FALSE,FALSE,0,0,0,1,13.997749,194.377182,1.5,
2,61,0,TRUE,FALSE,FALSE,1,0,0,0,45,174.856674,-1,
2,62,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,189.84288,13.5,
2,63,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,177.84288,16.5,
2,64,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,165.868279,1.5,
2,65,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,161.919083,4.5,
2,66,0,TRUE,FALSE,FALSE,0,0,0,0,9.998874,161.919083,-1,
2,67,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,165.868279,7.5,
2,68,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,181.84288,10.5,
2,69,0,TRUE,FALSE,FALSE,0,0,0,0,26.851989,173.937583,-1,
2,70,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,173.84288,19.5,
2,71,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,185.84288,13.5,
2,72,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,177.84288,1.5,
2,73,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,157.969895,4.5,
2,74,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,177.84288,13.5,
2,75,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,173.84288,16.5,
2,76,0,TRUE,FALSE,FALSE,1,0,0,0,35,194.856674,-1,
2,77,0,TRUE,FALSE,FALSE,1,0,0,0,35,174.856674,-1,
2,78,0,TRUE,FALSE,FALSE,0,0,0,0,19.873874,150.951393,-1,
2,79,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,181.84288,1.5,
2,80,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,157.969894,10.5,
2,81,0,TRUE,FALSE,FALSE,0,1,0,0,14.747749,194.34288,16.5,
2,82,0,TRUE,FALSE,FALSE,0,0,1,0,18.272118,169.84288,11.486772,
2,83,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,165.868279,1.5,
2,84,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,154.020706,16.5,
2,85,0,TRUE,FALSE,FALSE,1,0,0,0,55,164.856674,-1,
2,86,0,TRUE,FALSE,FALSE,1,0,0,0,4.998874,154.856674,-1,
2,87,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,165.868279,13.5,
2,88,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,150.071518,19.5,
2,89,0,TRUE,FALSE,FALSE,0,1,0,0,22.998874,165.868278,-1,
2,90,0,TRUE,FALSE,FALSE,1,0,0,0,4.998875,184.856674,-1,
2,91,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,157.969895,1.5,
2,92,0,TRUE,FALSE,FALSE,0,0,0,0,19.873874,161.919083,-1,
2,93,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,189.84288,1.5,
2,94,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,181.84288,7.5,
2,95,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,157.969894,7.5,
2,96,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,185.84288,10.5,
2,97,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,154.020706,4.5,
2,98,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,185.84288,7.5,
2,99,0,TRUE,FALSE,FALSE,0,0,0,0,19.873875,177.84288,-1,
2,100,0,TRUE,FALSE,FALSE,1,0,0,0,45,154.856674,-1,
2,101,0,TRUE,FALSE,FALSE,0,0,1,0,17.997749,184.856674,-1,
2,102,0,TRUE,FALSE,FALSE,0,0,0,0,9.998875,181.849777,-1,
2,103,0,TRUE,FALSE,FALSE,0,0,1,0,17.997749,146.096924,11.486771,
2,104,0,TRUE,FALSE,FALSE,0,0,0,0,15,170.849777,-1,
2,105,0,TRUE,FALSE,FALSE,0,1,0,0,13.123874,177.84288,-1,
2,106,0,TRUE,FALSE,FALSE,0,0,1,0,17.997749,157.969902,19.5,
2,107,0,TRUE,FALSE,FALSE,0,0,0,0,17.997749,163.849777,-1,
2,108,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,157.969894,4.5,
2,109,0,TRUE,FALSE,FALSE,1,0,0,0,4.999098,174.856495,-1,
2,110,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,161.919083,7.5,
2,111,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,173.84288,13.5,
2,112,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,189.84288,4.5,
2,113,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,181.84288,10.5,
2,114,0,TRUE,FALSE,FALSE,1,0,0,0,55,194.856674,-1,
2,115,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,165.868279,10.5,
2,116,0,TRUE,FALSE,FALSE,0,0,0,0,15,168.849777,-1,
2,117,0,TRUE,FALSE,FALSE,1,0,0,0,4.999776,194.856853,-1,
2,118,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,150.071518,19.5,
2,119,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,181.84288,1.5,
2,120,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,177.84288,4.5,
2,121,0,TRUE,FALSE,FALSE,0,1,0,0,13.123874,165.868279,-1,
2,122,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,185.84288,7.5,
2,123,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,177.84288,16.5,
2,124,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,157.969895,7.5,
2,125,0,TRUE,FALSE,FALSE,0,0,1,0,17.997749,154.856674,-1,
2,126,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,165.868279,19.5,
2,127,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,185.84288,1.5,
2,128,0,TRUE,FALSE,FALSE,0,0,1,0,17.997749,157.969902,16.5,
2,129,0,TRUE,FALSE,FALSE,0,1,0,0,13.123874,154.020706,-1,
2,130,0,TRUE,FALSE,FALSE,0,0,1,0,17.997749,157.969902,7.5,
2,131,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,189.84288,13.5,
2,132,0,TRUE,FALSE,FALSE,0,0,0,0,9.998874,177.84288,-1,
2,133,0,TRUE,FALSE,FALSE,0,0,0,0,19.873874,148.976799,-1,
2,134,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,161.919083,19.5,
2,135,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,177.84288,4.5,
2,136,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,173.84288,4.5,
2,137,0,TRUE,FALSE,FALSE,0,1,0,0,14.747749,194.34288,7.5,
2,138,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,189.84288,19.5,
2,139,0,TRUE,FALSE,FALSE,0,0,0,0,13.123874,148.976799,-1,
2,140,0,TRUE,FALSE,FALSE,1,0,0,0,35,144.856674,-1,
2,141,0,TRUE,FALSE,FALSE,0,1,0,0,22.998875,185.84288,-1,
2,142,0,TRUE,FALSE,FALSE,0,1,0,0,13.123875,150.951393,-1,
2,143,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,173.84288,1.5,
2,144,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,185.84288,10.5,
2,145,0,TRUE,FALSE,FALSE,1,0,0,0,55,154.856674,-1,
2,146,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,177.84288,1.5,
2,147,0,TRUE,FALSE,FALSE,0,1,0,0,22.998874,188.849777,-1,
2,148,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,161.919083,13.5,
2,149,0,TRUE,FALSE,FALSE,0,0,0,0,17.997749,148.976799,-1,
2,150,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,157.969894,13.5,
2,151,0,TRUE,FALSE,FALSE,0,0,0,0,9.998875,150.951393,-1,
2,152,0,TRUE,FALSE,FALSE,0,0,0,0,19.873874,181.849777,-1,
2,153,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,189.84288,10.5,
2,154,0,TRUE,FALSE,FALSE,0,0,0,0,17.997749,175.849777,-1,
2,155,0,TRUE,FALSE,FALSE,1,0,0,0,25.236132,144.3705,-1,
2,156,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,150.071518,16.5,
2,157,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,154.020706,13.5,
2,158,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,173.84288,19.5,
2,159,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,154.020706,19.5,
2,160,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,157.969895,13.5,
2,161,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,189.84288,1.5,
2,162,0,TRUE,FALSE,FALSE,1,0,0,0,55,184.856674,-1,
2,163,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,173.84288,13.5,
2,164,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,154.020706,10.5,
2,165,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,161.919083,16.5,
2,166,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,181.84288,7.5,
2,167,0,TRUE,FALSE,FALSE,1,0,0,0,55,144.856674,-1,
2,168,0,TRUE,FALSE,FALSE,1,0,0,0,55,174.856674,-1,
2,169,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,161.919083,10.5,
2,170,0,TRUE,FALSE,FALSE,0,0,1,0,17.997749,157.969902,10.5,
2,171,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,185.84288,1.5,
2,172,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,161.919083,1.5,
2,173,0,TRUE,FALSE,FALSE,0,0,0,0,9.998874,185.84288,-1,
2,174,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,154.020706,13.5,
2,175,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,189.84288,7.5,
2,176,0,TRUE,FALSE,FALSE,0,0,0,0,9.998875,179.849777,-1,
2,177,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,154.020706,1.5,
2,178,0,TRUE,FALSE,FALSE,1,0,0,0,45,184.856674,-1,
2,179,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,150.071518,10.5,
2,180,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,150.071518,13.5,
2,181,0,TRUE,FALSE,FALSE,0,0,0,0,19.873875,185.84288,-1,
2,182,0,TRUE,FALSE,FALSE,0,1,0,0,22.998874,150.951393,-1,
2,183,0,TRUE,FALSE,FALSE,0,1,0,0,13.123875,157.925987,-1,
2,184,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,154.020706,10.5,
2,185,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,181.84288,4.5,
2,186,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,177.84288,7.5,
2,187,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,150.071518,7.5,
2,188,0,TRUE,FALSE,FALSE,0,1,0,0,13.123875,185.84288,-1,
2,189,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,185.84288,16.5,
2,190,0,TRUE,FALSE,FALSE,0,1,0,0,22.998875,154.020706,-1,
2,191,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,154.020706,7.5,
2,192,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,173.84288,7.5,
2,193,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,165.868279,16.5,
